,Date,Time,Open,High,Low,Close,Volume
1592,2017-8-16,00:00:00,4151.9,4405.0,3925.1,4386.4,35292
1593,2017-8-17,00:00:00,4386.3,4492.3,4152.0,4263.0,40307
1594,2017-8-18,00:00:00,4262.9,4360.0,3954.0,4090.1,46806
1595,2017-8-19,00:00:00,4090.1,4187.0,3907.0,4145.0,41765
1596,2017-8-20,00:00:00,4145.1,4199.9,3975.1,4063.1,25124
1597,2017-8-21,00:00:00,4059.6,4094.7,3951.0,3998.2,26586
1598,2017-8-22,00:00:00,3997.6,4141.9,3599.0,4081.9,61727
1599,2017-8-23,00:00:00,4083.9,4255.2,4045.0,4130.2,27484
1600,2017-8-24,00:00:00,4130.8,4381.0,4089.9,4322.1,22041
1601,2017-8-25,00:00:00,4322.1,4464.2,4250.0,4351.5,27756
1602,2017-8-26,00:00:00,4351.4,4364.0,4240.7,4340.4,14795
1603,2017-8-27,00:00:00,4341.5,4406.7,4304.4,4332.8,11162
1604,2017-8-28,00:00:00,4333.8,4395.5,4175.0,4385.1,21224
1605,2017-8-29,00:00:00,4385.2,4648.8,4325.1,4587.1,32703
1606,2017-8-30,00:00:00,4587.1,4643.0,4481.0,4568.0,17065
1607,2017-8-31,00:00:00,4568.0,4749.9,4566.9,4718.3,18467
1608,2017-9-1,00:00:00,4718.2,4936.9,4660.0,4907.7,28785
1609,2017-9-2,00:00:00,4909.2,4970.0,4400.1,4532.3,54967
1610,2017-9-3,00:00:00,4534.3,4699.9,4331.0,4598.5,33548
1611,2017-9-4,00:00:00,4598.0,4611.6,4052.0,4205.0,59087
1612,2017-9-5,00:00:00,4207.5,4471.0,3900.1,4375.0,57726
1613,2017-9-6,00:00:00,4375.0,4633.7,4352.4,4595.8,38993
1614,2017-9-7,00:00:00,4592.6,4675.0,4455.1,4613.7,23131
1615,2017-9-8,00:00:00,4613.6,4694.9,4105.0,4304.0,60942
1616,2017-9-9,00:00:00,4304.1,4395.2,4151.0,4315.9,31108
1617,2017-9-10,00:00:00,4315.4,4330.0,3974.1,4233.9,45876
1618,2017-9-11,00:00:00,4233.5,4383.2,4123.0,4198.7,30897
1619,2017-9-12,00:00:00,4200.5,4379.0,4050.0,4149.4,40047
1620,2017-9-13,00:00:00,4149.4,4160.0,3731.7,3849.7,71503
1621,2017-9-14,00:00:00,3849.7,3917.2,3204.7,3235.3,127510
1622,2017-9-15,00:00:00,3235.4,3809.0,2980.4,3697.1,183116
1623,2017-9-16,00:00:00,3697.0,3875.0,3511.1,3681.5,70752
1624,2017-9-17,00:00:00,3679.6,3782.0,3465.1,3666.6,37038
1625,2017-9-18,00:00:00,3666.9,4119.0,3666.9,4084.4,58978
1626,2017-9-19,00:00:00,4084.3,4114.0,3836.2,3892.2,47749
1627,2017-9-20,00:00:00,3892.6,4049.0,3829.0,3872.4,33241
1628,2017-9-21,00:00:00,3874.8,3905.0,3560.0,3596.7,56944
1629,2017-9-22,00:00:00,3600.0,3748.0,3490.0,3602.3,49235
1630,2017-9-23,00:00:00,3597.9,3808.7,3555.0,3779.6,25640
1631,2017-9-24,00:00:00,3779.3,3783.0,3615.5,3654.7,20883
1632,2017-9-25,00:00:00,3654.4,3977.0,3653.7,3930.1,40157
1633,2017-9-26,00:00:00,3930.0,3985.0,3838.0,3881.5,21401
1634,2017-9-27,00:00:00,3881.7,4229.5,3876.7,4209.7,48624
1635,2017-9-28,00:00:00,4207.5,4269.0,4120.0,4190.0,36575
1636,2017-9-29,00:00:00,4190.0,4245.0,4024.4,4168.0,38941
1637,2017-9-30,00:00:00,4167.6,4397.0,4160.0,4367.1,31498
1638,2017-10-1,00:00:00,4367.1,4424.0,4248.6,4404.3,29229
1639,2017-10-2,00:00:00,4404.3,4482.0,4359.0,4400.2,29071
1640,2017-10-3,00:00:00,4400.2,4439.9,4210.1,4310.6,28542
1641,2017-10-4,00:00:00,4309.6,4359.2,4174.3,4215.9,26370
1642,2017-10-5,00:00:00,4215.9,4372.3,4133.0,4312.0,25368
1643,2017-10-6,00:00:00,4311.9,4425.8,4282.2,4370.0,25931
1644,2017-10-7,00:00:00,4370.0,4505.0,4309.0,4435.6,17423
1645,2017-10-8,00:00:00,4435.9,4632.4,4416.3,4611.9,29834
1646,2017-10-9,00:00:00,4611.8,4879.8,4551.0,4782.3,48928
1647,2017-10-10,00:00:00,4782.3,4940.0,4716.4,4777.7,42701
1648,2017-10-11,00:00:00,4777.1,4881.4,4715.0,4824.9,28908
1649,2017-10-12,00:00:00,4824.9,5445.0,4815.0,5440.0,79502
1650,2017-10-13,00:00:00,5440.0,5920.0,5369.4,5636.8,99110
1651,2017-10-14,00:00:00,5636.8,5857.4,5564.3,5833.5,36810
1652,2017-10-15,00:00:00,5834.9,5877.0,5450.0,5713.9,57475
1653,2017-10-16,00:00:00,5712.1,5810.0,5570.0,5764.8,31410
1654,2017-10-17,00:00:00,5764.7,5779.0,5511.0,5597.1,31906
1655,2017-10-18,00:00:00,5597.2,5597.9,5114.0,5567.0,69045
1656,2017-10-19,00:00:00,5568.1,5744.0,5505.5,5694.2,38038
1657,2017-10-20,00:00:00,5694.1,6088.4,5603.3,5983.8,61777
1658,2017-10-21,00:00:00,5983.7,6199.9,5862.8,6005.1,53487
1659,2017-10-22,00:00:00,6005.9,6075.0,5705.0,5981.3,50572
1660,2017-10-23,00:00:00,5982.4,6055.0,5621.0,5907.3,67056
1661,2017-10-24,00:00:00,5907.3,5907.3,5457.4,5510.0,64024
1662,2017-10-25,00:00:00,5510.0,5746.9,5365.3,5724.1,44825
1663,2017-10-26,00:00:00,5724.2,5966.6,5667.5,5890.0,42724
1664,2017-10-27,00:00:00,5889.9,6020.0,5681.0,5759.7,39712
1665,2017-10-28,00:00:00,5759.8,5864.0,5632.0,5720.3,26663
1666,2017-10-29,00:00:00,5719.7,6345.0,5660.0,6150.0,61967
1667,2017-10-30,00:00:00,6150.0,6239.0,6006.2,6130.0,33217
1668,2017-10-31,00:00:00,6127.9,6481.5,6082.5,6455.1,38821
1669,2017-11-1,00:00:00,6455.0,6739.9,6344.5,6739.6,57203
1670,2017-11-2,00:00:00,6739.2,7350.0,6707.3,7018.8,97337
1671,2017-11-3,00:00:00,7018.8,7448.0,6917.0,7132.0,62939
1672,2017-11-4,00:00:00,7132.0,7530.0,6930.1,7369.9,48598
1673,2017-11-5,00:00:00,7370.0,7598.0,7272.0,7366.7,46299
1674,2017-11-6,00:00:00,7365.6,7440.0,6911.0,6956.5,63265
1675,2017-11-7,00:00:00,6955.2,7220.0,6948.0,7102.0,37539
1676,2017-11-8,00:00:00,7102.1,7899.9,6977.4,7446.1,97303
1677,2017-11-9,00:00:00,7446.0,7450.0,7000.0,7126.4,50139
1678,2017-11-10,00:00:00,7126.4,7324.0,6405.0,6541.2,88416
1679,2017-11-11,00:00:00,6545.0,6789.0,6163.2,6302.7,72841
1680,2017-11-12,00:00:00,6299.0,6469.6,5400.2,5810.7,172712
1681,2017-11-13,00:00:00,5810.0,6682.0,5780.0,6476.5,110443
1682,2017-11-14,00:00:00,6476.6,6689.5,6301.0,6590.0,49482
1683,2017-11-15,00:00:00,6590.0,7319.0,6589.9,7265.840952,71616
1684,2017-11-16,00:00:00,7263.5,8020.0,7091.0,7865.2,85873
1685,2017-11-17,00:00:00,7867.3,8040.0,7505.0,7675.9,75935
1686,2017-11-18,00:00:00,7674.1,7867.8,7412.0,7773.3,40707
1687,2017-11-19,00:00:00,7773.2,8130.0,7650.0,8052.7,39114
1688,2017-11-20,00:00:00,8052.6,8315.0,7925.0,8248.8,38281
1689,2017-11-21,00:00:00,8249.0,8380.0,7755.6,8096.9,71852
1690,2017-11-22,00:00:00,8096.8,8310.0,8055.0,8230.0,28861
1691,2017-11-23,00:00:00,8230.1,8268.0,7970.0,7977.1,32131
1692,2017-11-24,00:00:00,7977.734590999999,8352.1,7871.0,8191.7,42835
1693,2017-11-25,00:00:00,8189.5,8770.0,8131.6,8753.4,44275
1694,2017-11-26,00:00:00,8753.6,9495.0,8746.9,9305.1,67602
1695,2017-11-27,00:00:00,9306.6,9771.0,9231.0,9723.6,66630
1696,2017-11-28,00:00:00,9722.9,9999.0,9580.8,9892.1,47105
1697,2017-11-29,00:00:00,9895.2,11441.0,9000.0,9766.1,182839
1698,2017-11-30,00:00:00,9766.1,10542.0,8801.0,9907.0,129048
1699,2017-12-1,00:00:00,9907.0,10950.0,9370.1,10860.0,84144
1700,2017-12-2,00:00:00,10861.0,11190.0,10621.0,10880.0,49703
1701,2017-12-3,00:00:00,10881.0,11874.0,10161.0,11162.0,93064
1702,2017-12-4,00:00:00,11161.0,11600.0,10718.0,11599.0,63775
1703,2017-12-5,00:00:00,11598.0,11961.0,11405.0,11592.0,48903
1704,2017-12-6,00:00:00,11591.0,13599.0,11590.0,13509.0,83645
1705,2017-12-7,00:00:00,13509.0,16649.0,13139.0,16609.0,141223
1706,2017-12-8,00:00:00,16608.0,17171.0,13722.0,15822.0,124038
1707,2017-12-9,00:00:00,15843.0,16300.0,13010.0,14661.0,77819
1708,2017-12-10,00:00:00,14679.0,15741.0,12730.636859999999,14960.0,107144
1709,2017-12-11,00:00:00,14939.0,17450.0,14927.0,16753.0,78076
1710,2017-12-12,00:00:00,16753.0,17579.0,16210.0,16972.0,52085
1711,2017-12-13,00:00:00,16968.0,17293.0,15632.0,16171.0,62874
1712,2017-12-14,00:00:00,16176.0,16999.0,15851.0,16384.0,45731
1713,2017-12-15,00:00:00,16384.0,18111.0,16349.0,17569.0,63123
1714,2017-12-16,00:00:00,17569.0,19550.0,17050.0,19210.0,48267
1715,2017-12-17,00:00:00,19209.0,19891.0,18622.0,18960.0,51803
1716,2017-12-18,00:00:00,18956.0,19175.0,18010.0,18928.0,53568
1717,2017-12-19,00:00:00,18924.0,18987.0,16400.0,17345.0,66651
1718,2017-12-20,00:00:00,17344.0,17709.0,15500.0,16425.0,82156
1719,2017-12-21,00:00:00,16425.0,17333.0,14801.0,15645.0,65594
1720,2017-12-22,00:00:00,15645.0,15842.43,10700.0,13173.0,178636
1721,2017-12-23,00:00:00,13173.0,14999.0,12521.0,14035.0,59929
1722,2017-12-24,00:00:00,14036.0,14050.0,11600.0,13477.0,72382
1723,2017-12-25,00:00:00,13503.0,14278.0,12675.0,13633.0,45609
1724,2017-12-26,00:00:00,13634.0,16060.0,13531.0,15680.0,63432
1725,2017-12-27,00:00:00,15680.0,16494.0,14454.0,15375.0,54988
1726,2017-12-28,00:00:00,15374.0,15468.0,13145.0,14323.0,72902
1727,2017-12-29,00:00:00,14324.0,15131.0,13826.0,14304.0,47997
1728,2017-12-30,00:00:00,14304.0,14417.0,11651.0,12384.0,75442
1729,2017-12-31,00:00:00,12385.0,14210.0,12166.0,13769.0,43270
1730,2018-1-1,00:00:00,13763.0,13893.0,12777.0,13376.0,29564
1731,2018-1-2,00:00:00,13375.0,15500.0,12795.0,14722.0,56192
1732,2018-1-3,00:00:00,14717.0,15428.830919999999,14500.0,15150.0,38358
1733,2018-1-4,00:00:00,15150.0,15422.15785,14060.0,15159.0,46479
1734,2018-1-5,00:00:00,15159.0,17105.0,14725.0,16911.0,54627
1735,2018-1-6,00:00:00,16912.0,17252.0,16251.0,17169.0,29616
1736,2018-1-7,00:00:00,17165.0,17178.0,15712.0,16215.357280000002,30838
1737,2018-1-8,00:00:00,16213.0,16329.0,13755.0,14906.0,64952
1738,2018-1-9,00:00:00,14911.0,15355.0,14122.0,14425.0,43436
1739,2018-1-10,00:00:00,14429.0,14901.0,13300.0,14900.0,57332
1740,2018-1-11,00:00:00,14900.0,14999.0,12639.0,13254.0,71695
1741,2018-1-12,00:00:00,13253.0,14100.0,12751.0,13794.0,37423
1742,2018-1-13,00:00:00,13790.0,14580.0,13750.0,14199.0,29006
1743,2018-1-14,00:00:00,14192.0,14393.0,12874.342120000001,13558.0,35602
1744,2018-1-15,00:00:00,13554.0,14356.0,13300.0,13601.0,33507
1745,2018-1-16,00:00:00,13602.0,13617.0,9940.0,11065.0,131832
1746,2018-1-17,00:00:00,11065.0,11497.0,9231.1,11108.0,132246
1747,2018-1-18,00:00:00,11113.0,11904.0,10515.0,11030.0,85205
1748,2018-1-19,00:00:00,11031.0,11900.0,10647.0,11476.0,48550
1749,2018-1-20,00:00:00,11477.0,13017.0,11407.0,12731.0,46302
1750,2018-1-21,00:00:00,12731.0,12732.0,11015.0,11514.0,53624
1751,2018-1-22,00:00:00,11513.0,11900.0,10009.0,10779.0,66353
1752,2018-1-23,00:00:00,10779.0,11427.0,9900.0,10811.0,63851
1753,2018-1-24,00:00:00,10812.0,11557.88958,10430.0,11391.0,43857
1754,2018-1-25,00:00:00,11390.0,11734.0,10845.0,11147.0,34411
1755,2018-1-26,00:00:00,11147.0,11700.0,10276.0,11070.0,56747
1756,2018-1-27,00:00:00,11069.0,11689.0,10800.0,11458.0,34400
1757,2018-1-28,00:00:00,11458.0,12190.0,11390.0,11828.0,29622
1758,2018-1-29,00:00:00,11835.0,11975.0,11070.0,11217.81769,25648
1759,2018-1-30,00:00:00,11217.81769,11250.0,9860.4,10171.0,61285
1760,2018-1-31,00:00:00,10171.0,10414.0,9760.0,10267.0,43232
1761,2018-2-1,00:00:00,10268.0,10336.0,8941.0,9181.0,78778
1762,2018-2-2,00:00:00,9181.0,9213.0,7960.0,8890.9,123340
1763,2018-2-3,00:00:00,8890.0,9499.0,8180.0,9225.069266,51910
1764,2018-2-4,00:00:00,9223.9,9410.0,7809.0,8185.2,74417
1765,2018-2-5,00:00:00,8185.2,8380.0,6651.0,6946.6,131291
1766,2018-2-6,00:00:00,6948.6,7880.0,6000.0,7678.8,192767
1767,2018-2-7,00:00:00,7677.2,8488.9,7175.1,7586.9,106698
1768,2018-2-8,00:00:00,7585.0,8648.9,7565.0,8239.7,77616
1769,2018-2-9,00:00:00,8239.8,8750.0,7724.9,8678.1,63038
1770,2018-2-10,00:00:00,8679.1,9074.9,8151.3,8563.0,68145
1771,2018-2-11,00:00:00,8563.0,8570.0,7851.0,8069.3,52226
1772,2018-2-12,00:00:00,8070.7,9000.0,8069.576813,8902.9,51386
1773,2018-2-13,00:00:00,8902.8,8952.9,8313.521921,8511.6,39510
1774,2018-2-14,00:00:00,8512.1,9489.0,8512.1,9455.5,50355
1775,2018-2-15,00:00:00,9452.8,10176.0,9338.0,9996.0,67559
1776,2018-2-16,00:00:00,9996.0,10271.0,9670.0,10162.0,43868
1777,2018-2-17,00:00:00,10161.0,11084.0,10049.0,11062.0,52814
1778,2018-2-18,00:00:00,11062.0,11250.0,10122.0,10400.0,69821
1779,2018-2-19,00:00:00,10399.0,11250.0,10308.0,11172.0,50701
1780,2018-2-20,00:00:00,11172.0,11788.0,11100.0,11211.0,60919
1781,2018-2-21,00:00:00,11212.0,11239.0,10200.0,10450.0,76960
1782,2018-2-22,00:00:00,10451.0,10915.0,9740.0,9826.5,71231
1783,2018-2-23,00:00:00,9826.4,10395.0,9583.1,10144.0,59075
1784,2018-2-24,00:00:00,10143.0,10500.0,9350.3,9666.3,55697
1785,2018-2-25,00:00:00,9665.6,9840.0,9280.4,9583.0,30561
1786,2018-2-26,00:00:00,9579.0,10439.0,9359.9,10320.0,45959
1787,2018-2-27,00:00:00,10321.0,10888.0,10125.0,10582.0,39700
1788,2018-2-28,00:00:00,10583.0,11065.0,10261.0,10315.0,43849
1789,2018-3-1,00:00:00,10314.0,11095.0,10210.0,10908.0,33869
1790,2018-3-2,00:00:00,10920.0,11189.0,10762.0,11024.0,28855
1791,2018-3-3,00:00:00,11025.0,11530.0,11025.0,11454.95955,30650
1792,2018-3-4,00:00:00,11454.0,11549.0,11050.0,11500.0,28076
1793,2018-3-5,00:00:00,11500.0,11700.0,11356.0,11402.0,27673
1794,2018-3-6,00:00:00,11402.0,11411.0,10567.0,10720.0,44204
1795,2018-3-7,00:00:00,10719.0,10899.0,9400.0,9910.6,75229
1796,2018-3-8,00:00:00,9910.5,10112.0,9025.0,9300.0,67737
1797,2018-3-9,00:00:00,9300.0,9428.0,8342.0,9216.2,98209
1798,2018-3-10,00:00:00,9216.1,9506.4,8670.9,8769.9,52532
1799,2018-3-11,00:00:00,8772.5,9729.0,8428.0,9527.7,70479
1800,2018-3-12,00:00:00,9525.9,9900.0,8770.0,9130.2,67584
1801,2018-3-13,00:00:00,9130.2,9482.4,8822.0,9135.2,61535
1802,2018-3-14,00:00:00,9136.0,9439.6,7916.0,8176.0,78853
1803,2018-3-15,00:00:00,8175.6,8418.0,7665.1,8250.1,82546
1804,2018-3-16,00:00:00,8249.5,8604.5,7902.0,8250.0,56404
1805,2018-3-17,00:00:00,8250.0,8367.0,7728.1,7845.0,48918
1806,2018-3-18,00:00:00,7838.6,8300.0,7240.0,8200.3,88941
1807,2018-3-19,00:00:00,8200.3,8717.0,8085.7,8600.2,73251
1808,2018-3-20,00:00:00,8600.2,9040.0,8305.1,8899.7,54284
1809,2018-3-21,00:00:00,8899.8,9177.5,8752.0,8888.2,42887
1810,2018-3-22,00:00:00,8888.3,9095.922117,8450.0,8699.3,54388
1811,2018-3-23,00:00:00,8697.5,8917.6,8271.1,8914.4,44941
1812,2018-3-24,00:00:00,8917.2,9050.3,8460.0,8522.6,44193
1813,2018-3-25,00:00:00,8521.6,8674.4,8364.8,8445.0,30645
1814,2018-3-26,00:00:00,8445.1,8499.1,7835.9,8131.123124,56392
1815,2018-3-27,00:00:00,8134.0,8210.0,7716.6,7784.6,50399
1816,2018-3-28,00:00:00,7784.7,8120.2,7702.1,7936.0,35076
1817,2018-3-29,00:00:00,7936.1,7973.0,6883.0,7094.0,77417
1818,2018-3-30,00:00:00,7094.0,7269.0,6533.0,6840.4,108209
1819,2018-3-31,00:00:00,6840.4,7222.0,6780.0621790000005,6925.4,68024
1820,2018-4-1,00:00:00,6925.3,7035.1,6425.1,6816.6,54925
1821,2018-4-2,00:00:00,6816.7,7132.0,6769.4,7053.3,45018
1822,2018-4-3,00:00:00,7053.4,7509.7,7019.9,7405.6,49859
1823,2018-4-4,00:00:00,7405.6,7422.0,6670.0,6786.0,53718
1824,2018-4-5,00:00:00,6785.9,6938.0,6564.9,6769.0,45852
1825,2018-4-6,00:00:00,6770.4,6864.0,6500.2,6610.0,42142
1826,2018-4-7,00:00:00,6610.3,7080.0,6599.9,6892.6,40604
1827,2018-4-8,00:00:00,6892.621505,7127.0,6883.0,7023.9,29326
1828,2018-4-9,00:00:00,7023.9,7189.0,6611.0,6770.1,75966
1829,2018-4-10,00:00:00,6770.1,6897.4,6650.0,6837.1,26152
1830,2018-4-11,00:00:00,6836.1,7017.4,6794.0,6943.1,29543
1831,2018-4-12,00:00:00,6943.1,8087.0,6753.0,7912.0,94578
1832,2018-4-13,00:00:00,7911.9,8240.0,7739.1,7886.9,59903
1833,2018-4-14,00:00:00,7889.2,8185.0,7820.5,8005.903243000001,26520
1834,2018-4-15,00:00:00,8007.137199,8458.8,7997.2,8357.5,31903
1835,2018-4-16,00:00:00,8357.4,8415.5,7900.3,8056.2,37557
1836,2018-4-17,00:00:00,8056.2,8185.0,7823.0,7888.9,28238
1837,2018-4-18,00:00:00,7888.9,8237.2,7870.5,8171.0,29561
1838,2018-4-19,00:00:00,8172.7,8297.4,8032.2,8273.0,29215
1839,2018-4-20,00:00:00,8273.6,8937.5,8219.0,8865.4,50910
1840,2018-4-21,00:00:00,8863.3,9069.0,8616.0,8912.5,39569
1841,2018-4-22,00:00:00,8912.4,9048.2,8751.085221,8791.4,31444
1842,2018-4-23,00:00:00,8791.4,9011.0,8769.0,8940.0,23257
1843,2018-4-24,00:00:00,8940.3,9745.0,8929.9,9646.8,60351
1844,2018-4-25,00:00:00,9646.9,9767.4,8765.1,8869.2,74563
1845,2018-4-26,00:00:00,8867.4,9308.0,8652.2,9269.9,43219
1846,2018-4-27,00:00:00,9268.9,9381.1,8888.6,8920.1,30153
1847,2018-4-28,00:00:00,8920.1,9500.0,8750.0,9345.7,45082
1848,2018-4-29,00:00:00,9345.3,9565.1,9180.0,9400.0,27317
1849,2018-4-30,00:00:00,9400.0,9450.0,9100.0,9240.6,23272
1850,2018-5-1,00:00:00,9240.6,9247.3,8817.974695,9068.2,25618
1851,2018-5-2,00:00:00,9071.3,9279.9,8968.3,9236.4,20183
1852,2018-5-3,00:00:00,9236.4,9875.0,9161.0,9759.0,36486
1853,2018-5-4,00:00:00,9759.0,9848.0,9542.5,9703.0,24541
1854,2018-5-5,00:00:00,9703.0,9990.0,9685.0,9861.2,29515
1855,2018-5-6,00:00:00,9861.3,9964.0,9454.0,9658.7,26926
1856,2018-5-7,00:00:00,9658.6,9677.9,9182.7,9370.0,25777
1857,2018-5-8,00:00:00,9370.0,9471.0,9045.3,9184.7,25856
1858,2018-5-9,00:00:00,9184.8,9375.8,8980.0,9318.2,22806
1859,2018-5-10,00:00:00,9318.2,9393.9,9003.0,9018.0,23656
1860,2018-5-11,00:00:00,9018.0,9018.1,8333.8,8412.4,54491
1861,2018-5-12,00:00:00,8412.4,8631.7,8204.405762,8470.8,36656
1862,2018-5-13,00:00:00,8471.4,8760.0,8318.3,8683.6,22901
1863,2018-5-14,00:00:00,8683.5,8884.5,8271.0,8670.8,37154
1864,2018-5-15,00:00:00,8670.8,8855.7,8415.0,8467.5,26208
1865,2018-5-16,00:00:00,8468.3,8492.7,8100.0,8336.1,32761
1866,2018-5-17,00:00:00,8336.0,8482.2,7982.5,8054.3,25198
1867,2018-5-18,00:00:00,8054.8,8277.2,7925.0,8238.9,23441
1868,2018-5-19,00:00:00,8239.0,8468.0,8140.2,8231.0,14145
1869,2018-5-20,00:00:00,8230.9,8597.9,8171.5,8523.7,15500
1870,2018-5-21,00:00:00,8523.7,8644.0,8309.1,8399.6,17243
1871,2018-5-22,00:00:00,8393.4,8408.284833,7943.3,7977.850045,20533
1872,2018-5-23,00:00:00,7977.5,8020.0,7402.7,7494.8,41682
1873,2018-5-24,00:00:00,7494.750358,7729.831936,7260.0,7576.7,38874
1874,2018-5-25,00:00:00,7576.7,7654.1,7318.2,7456.7,25874
1875,2018-5-26,00:00:00,7457.0,7624.1,7281.0,7327.7,13810
1876,2018-5-27,00:00:00,7328.3,7425.4,7211.1,7339.7,16174
1877,2018-5-28,00:00:00,7339.6,7437.7,7062.3,7097.9,26677
1878,2018-5-29,00:00:00,7097.8,7536.0,7040.0,7465.2,27898
1879,2018-5-30,00:00:00,7465.3,7560.0,7270.5,7375.120853,22083
1880,2018-5-31,00:00:00,7375.2,7599.7,7338.0,7485.8,19464
1881,2018-6-1,00:00:00,7485.9,7599.8,7329.188479,7521.0,19041
1882,2018-6-2,00:00:00,7521.1,7698.8,7441.5,7638.1,17363
1883,2018-6-3,00:00:00,7638.0,7779.0,7600.0,7718.0,13796
1884,2018-6-4,00:00:00,7718.1,7764.0,7451.1,7488.3,18132
1885,2018-6-5,00:00:00,7488.4,7675.0,7372.0,7621.9,16741
1886,2018-6-6,00:00:00,7622.2,7700.0,7491.7,7654.0,18269
1887,2018-6-7,00:00:00,7654.0,7756.3,7624.7,7688.9,11037
1888,2018-6-8,00:00:00,7689.0,7697.0,7543.6,7615.1,12198
1889,2018-6-9,00:00:00,7615.2,7685.0,7450.0,7498.5,7242
1890,2018-6-10,00:00:00,7498.5,7498.6,6618.9,6758.0,57822
1891,2018-6-11,00:00:00,6757.9,6899.0,6629.7,6873.3,22377
1892,2018-6-12,00:00:00,6873.4,6873.4,6436.1,6543.9,32008
1893,2018-6-13,00:00:00,6543.9,6611.7,6107.877185,6295.1,45577
1894,2018-6-14,00:00:00,6295.0,6736.521039,6269.5,6633.7,33064
1895,2018-6-15,00:00:00,6633.8,6659.0,6300.2,6385.0,21286
1896,2018-6-16,00:00:00,6386.0,6559.7,6330.0,6485.9,13697
1897,2018-6-17,00:00:00,6489.0,6573.0,6424.8,6438.4,9441
1898,2018-6-18,00:00:00,6443.0,6849.7,6370.769587,6709.2,26388
1899,2018-6-19,00:00:00,6709.2,6848.2,6655.0,6735.5,17375
1900,2018-6-20,00:00:00,6734.8,6825.0,6560.0,6760.4,18710
1901,2018-6-21,00:00:00,6760.4,6788.8,6679.3,6715.2,10651
1902,2018-6-22,00:00:00,6715.2,6731.0,5910.8,6042.6,55250
1903,2018-6-23,00:00:00,6042.6,6259.0,6013.0,6151.927649,20704
1904,2018-6-24,00:00:00,6152.0,6249.7,5755.0,6148.03906,45503
1905,2018-6-25,00:00:00,6148.1,6341.0,6068.5,6246.6,27914
1906,2018-6-26,00:00:00,6249.1,6280.8,6050.2,6073.4,18843
1907,2018-6-27,00:00:00,6073.4,6192.7,5984.9,6133.086682,18270
1908,2018-6-28,00:00:00,6133.086682,6170.9,5822.3,5848.1,17949
1909,2018-6-29,00:00:00,5850.0,6302.0,5780.0,6208.1,33933
1910,2018-6-30,00:00:00,6208.2,6545.5,6195.2,6391.5,23879
1911,2018-7-1,00:00:00,6391.6,6439.9,6260.0,6349.7,11380
1912,2018-7-2,00:00:00,6349.3,6681.2,6275.0,6617.6,26915
1913,2018-7-3,00:00:00,6617.2,6675.2,6470.5,6509.0,17272
1914,2018-7-4,00:00:00,6509.3,6784.9,6414.1,6590.0,22494
1915,2018-7-5,00:00:00,6589.9,6704.7,6423.4,6531.3,23150
1916,2018-7-6,00:00:00,6532.4,6641.784375,6451.9,6602.2,14951
1917,2018-7-7,00:00:00,6602.2,6839.4,6511.0,6761.8,15296
1918,2018-7-8,00:00:00,6761.7,6801.9,6666.1,6707.0,13709
1919,2018-7-9,00:00:00,6707.0,6820.0,6616.6,6666.9,16304
1920,2018-7-10,00:00:00,6667.0,6685.8,6260.1,6301.8,28022
1921,2018-7-11,00:00:00,6301.8,6407.9,6286.3,6377.8,16406
1922,2018-7-12,00:00:00,6377.7,6377.7,6079.9,6249.0,24995
1923,2018-7-13,00:00:00,6249.0,6339.9,6125.0,6220.0,20085
1924,2018-7-14,00:00:00,6219.7,6320.0,6179.2,6250.0,8904
1925,2018-7-15,00:00:00,6250.0,6389.0,6230.3,6347.2,10997
1926,2018-7-16,00:00:00,6347.2,6750.0,6327.1,6729.2,31001
1927,2018-7-17,00:00:00,6729.2,7483.9,6666.0,7319.8,48125
1928,2018-7-18,00:00:00,7319.8,7588.0,7246.5,7379.4,39618
1929,2018-7-19,00:00:00,7379.7,7560.0,7281.4,7473.5,22194
1930,2018-7-20,00:00:00,7473.5,7685.2,7273.1,7333.1,32744
1931,2018-7-21,00:00:00,7333.1,7459.0,7221.0,7403.4,11412
1932,2018-7-22,00:00:00,7403.3,7575.0,7329.1,7397.6,17184
1933,2018-7-23,00:00:00,7398.7,7820.0,7374.0,7719.8,47519
1934,2018-7-24,00:00:00,7718.9,8506.7,7690.0,8390.0,64736
1935,2018-7-25,00:00:00,8389.9,8488.1,8073.0,8178.4,36972
1936,2018-7-26,00:00:00,8175.6,8323.1,7869.6,7939.0,32809
1937,2018-7-27,00:00:00,7939.0,8291.0,7815.085056,8188.0,34223
1938,2018-7-28,00:00:00,8187.9,8262.0,8055.0,8235.6,13681
1939,2018-7-29,00:00:00,8235.7,8313.3,8123.0,8221.0,10190
1940,2018-7-30,00:00:00,8220.1,8301.728386,7861.2,8179.5,37580
1941,2018-7-31,00:00:00,8178.9,8178.9,7664.897704999999,7731.3,43560
1942,2018-8-1,00:00:00,7737.9,7756.1,7440.2,7606.0,30739
1943,2018-8-2,00:00:00,7606.6,7713.0,7602.0,7665.5,3950
